id,tipo,descripcion,lat,lon,fecha_extraccion,cuadrante,calle
7073,desconocido,Evento tipo desconocido,-33.50125000000001,-70.41999999999999,2025-04-29 01:33:58,Q15_17_22,Autopista Central
7074,desconocido,Evento tipo desconocido,-33.50125000000001,-70.38,2025-04-29 01:34:06,Q15_17_23,Independencia
7075,desconocido,Evento tipo desconocido,-33.464375,-71.01999999999998,2025-04-29 01:34:14,Q15_18_7,Providencia
7076,desconocido,Evento tipo desconocido,-33.464375,-70.97999999999999,2025-04-29 01:34:23,Q15_18_8,San Joaquín
7077,desconocido,Evento tipo desconocido,-33.464375,-70.93999999999998,2025-04-29 01:34:31,Q15_18_9,Lo Barnechea
7078,desconocido,Evento tipo desconocido,-33.464375,-70.89999999999999,2025-04-29 01:34:39,Q15_18_10,Av. La Florida
7079,LOL,Evento tipo LOL,-33.464375,-70.89999999999999,2025-04-29 01:34:39,Q15_18_10,Lo Prado
7080,happy,Evento tipo happy,-33.464375,-70.89999999999999,2025-04-29 01:34:39,Q15_18_10,Ñuñoa Plaza Egaña
7081,inlove,Evento tipo inlove,-33.464375,-70.89999999999999,2025-04-29 01:34:39,Q15_18_10,Lo Barnechea
7082,desconocido,Evento tipo desconocido,-33.464375,-70.85999999999999,2025-04-29 01:34:47,Q15_18_11,Apoquindo Las Condes
7083,peaceful,Evento tipo peaceful,-33.464375,-70.85999999999999,2025-04-29 01:34:47,Q15_18_11,San Joaquín
7084,desconocido,Evento tipo desconocido,-33.464375,-70.82,2025-04-29 01:34:56,Q15_18_12,Lo Barnechea
7085,desconocido,Evento tipo desconocido,-33.464375,-70.77999999999999,2025-04-29 01:35:04,Q15_18_13,Alameda Centro
7086,sunny,Evento tipo sunny,-33.464375,-70.77999999999999,2025-04-29 01:35:04,Q15_18_13,Independencia
7087,happy,Evento tipo happy,-33.464375,-70.77999999999999,2025-04-29 01:35:04,Q15_18_13,Los Dominicos
7088,desconocido,Evento tipo desconocido,-33.464375,-70.74,2025-04-29 01:35:12,Q15_18_14,Vespucio Sur
7089,happy,Evento tipo happy,-33.464375,-70.74,2025-04-29 01:35:12,Q15_18_14,Apoquindo Las Condes
7090,peaceful,Evento tipo peaceful,-33.464375,-70.74,2025-04-29 01:35:12,Q15_18_14,Recoleta
7091,inlove,Evento tipo inlove,-33.464375,-70.74,2025-04-29 01:35:12,Q15_18_14,Los Dominicos
7092,desconocido,Evento tipo desconocido,-33.464375,-70.69999999999999,2025-04-29 01:35:21,Q15_18_15,Costanera Norte
7093,ninja,Evento tipo ninja,-33.464375,-70.69999999999999,2025-04-29 01:35:21,Q15_18_15,Autopista Central
7094,happy,Evento tipo happy,-33.464375,-70.69999999999999,2025-04-29 01:35:21,Q15_18_15,Lo Prado
7095,sunny,Evento tipo sunny,-33.464375,-70.69999999999999,2025-04-29 01:35:21,Q15_18_15,Las Rejas
7096,peaceful,Evento tipo peaceful,-33.464375,-70.69999999999999,2025-04-29 01:35:21,Q15_18_15,Huechuraba
7097,desconocido,Evento tipo desconocido,-33.464375,-70.65999999999998,2025-04-29 01:35:29,Q15_18_16,Lo Barnechea
7098,sunny,Evento tipo sunny,-33.464375,-70.65999999999998,2025-04-29 01:35:29,Q15_18_16,Quinta Normal
7099,happy,Evento tipo happy,-33.464375,-70.65999999999998,2025-04-29 01:35:29,Q15_18_16,Estación Central
7100,peaceful,Evento tipo peaceful,-33.464375,-70.65999999999998,2025-04-29 01:35:29,Q15_18_16,Huechuraba
7101,zombie,Evento tipo zombie,-33.464375,-70.65999999999998,2025-04-29 01:35:29,Q15_18_16,Lo Prado
7102,ninja,Evento tipo ninja,-33.464375,-70.65999999999998,2025-04-29 01:35:29,Q15_18_16,Providencia
7103,desconocido,Evento tipo desconocido,-33.464375,-70.61999999999999,2025-04-29 01:35:37,Q15_18_17,Independencia
7104,ninja,Evento tipo ninja,-33.464375,-70.61999999999999,2025-04-29 01:35:37,Q15_18_17,Las Rejas
7105,zombie,Evento tipo zombie,-33.464375,-70.61999999999999,2025-04-29 01:35:37,Q15_18_17,Puente Alto
7106,happy,Evento tipo happy,-33.464375,-70.61999999999999,2025-04-29 01:35:37,Q15_18_17,Ñuñoa Plaza Egaña
7107,LOL,Evento tipo LOL,-33.464375,-70.61999999999999,2025-04-29 01:35:37,Q15_18_17,Costanera Norte
7108,desconocido,Evento tipo desconocido,-33.464375,-70.57999999999998,2025-04-29 01:35:46,Q15_18_18,Pudahuel
7109,happy,Evento tipo happy,-33.464375,-70.57999999999998,2025-04-29 01:35:46,Q15_18_18,Maipú
7110,zombie,Evento tipo zombie,-33.464375,-70.57999999999998,2025-04-29 01:35:46,Q15_18_18,San Bernardo
7111,sunny,Evento tipo sunny,-33.464375,-70.57999999999998,2025-04-29 01:35:46,Q15_18_18,Los Dominicos
7112,peaceful,Evento tipo peaceful,-33.464375,-70.57999999999998,2025-04-29 01:35:46,Q15_18_18,Costanera Norte
7113,desconocido,Evento tipo desconocido,-33.464375,-70.53999999999999,2025-04-29 01:35:54,Q15_18_19,Macul
7114,happy,Evento tipo happy,-33.464375,-70.53999999999999,2025-04-29 01:35:54,Q15_18_19,Costanera Norte
7115,inlove,Evento tipo inlove,-33.464375,-70.53999999999999,2025-04-29 01:35:54,Q15_18_19,Independencia
7116,ninja,Evento tipo ninja,-33.464375,-70.53999999999999,2025-04-29 01:35:54,Q15_18_19,Maipú
7117,LOL,Evento tipo LOL,-33.464375,-70.53999999999999,2025-04-29 01:35:54,Q15_18_19,Lo Prado
7118,peaceful,Evento tipo peaceful,-33.464375,-70.53999999999999,2025-04-29 01:35:54,Q15_18_19,Huechuraba
7119,desconocido,Evento tipo desconocido,-33.464375,-70.49999999999999,2025-04-29 01:36:03,Q15_18_20,San Bernardo
7120,desconocido,Evento tipo desconocido,-33.464375,-70.46,2025-04-29 01:36:11,Q15_18_21,La Cisterna
7121,desconocido,Evento tipo desconocido,-33.464375,-70.41999999999999,2025-04-29 01:36:19,Q15_18_22,Vespucio Sur
7122,desconocido,Evento tipo desconocido,-33.464375,-70.38,2025-04-29 01:36:28,Q15_18_23,Alameda Centro
7123,desconocido,Evento tipo desconocido,-33.4275,-71.01999999999998,2025-04-29 01:36:36,Q15_19_7,Recoleta
7124,ninja,Evento tipo ninja,-33.4275,-71.01999999999998,2025-04-29 01:36:36,Q15_19_7,Vespucio Sur
7125,desconocido,Evento tipo desconocido,-33.4275,-70.97999999999999,2025-04-29 01:36:44,Q15_19_8,Grecia Ñuñoa
7126,desconocido,Evento tipo desconocido,-33.4275,-70.93999999999998,2025-04-29 01:36:52,Q15_19_9,Ñuñoa Plaza Egaña
7127,desconocido,Evento tipo desconocido,-33.4275,-70.89999999999999,2025-04-29 01:37:01,Q15_19_10,Costanera Norte
7128,desconocido,Evento tipo desconocido,-33.4275,-70.85999999999999,2025-04-29 01:37:09,Q15_19_11,Providencia
7129,desconocido,Evento tipo desconocido,-33.4275,-70.82,2025-04-29 01:37:17,Q15_19_12,Pudahuel
7130,happy,Evento tipo happy,-33.4275,-70.82,2025-04-29 01:37:17,Q15_19_12,San Miguel
7131,peaceful,Evento tipo peaceful,-33.4275,-70.82,2025-04-29 01:37:17,Q15_19_12,San Joaquín
7132,cool,Evento tipo cool,-33.4275,-70.82,2025-04-29 01:37:17,Q15_19_12,Grecia Ñuñoa
7133,speedy,Evento tipo speedy,-33.4275,-70.82,2025-04-29 01:37:17,Q15_19_12,Vespucio Sur
7134,ninja,Evento tipo ninja,-33.4275,-70.82,2025-04-29 01:37:17,Q15_19_12,Camino a Melipilla
7135,desconocido,Evento tipo desconocido,-33.4275,-70.77999999999999,2025-04-29 01:37:26,Q15_19_13,San Bernardo
7136,happy,Evento tipo happy,-33.4275,-70.77999999999999,2025-04-29 01:37:26,Q15_19_13,Ñuñoa Plaza Egaña
7137,peaceful,Evento tipo peaceful,-33.4275,-70.77999999999999,2025-04-29 01:37:26,Q15_19_13,San Joaquín
7138,zombie,Evento tipo zombie,-33.4275,-70.77999999999999,2025-04-29 01:37:26,Q15_19_13,Costanera Norte
7139,ninja,Evento tipo ninja,-33.4275,-70.77999999999999,2025-04-29 01:37:26,Q15_19_13,San Joaquín
7140,inlove,Evento tipo inlove,-33.4275,-70.77999999999999,2025-04-29 01:37:26,Q15_19_13,Providencia
7141,cool,Evento tipo cool,-33.4275,-70.77999999999999,2025-04-29 01:37:26,Q15_19_13,Las Rejas
7142,desconocido,Evento tipo desconocido,-33.4275,-70.74,2025-04-29 01:37:34,Q15_19_14,Puente Alto
7143,happy,Evento tipo happy,-33.4275,-70.74,2025-04-29 01:37:34,Q15_19_14,Puente Alto
7144,peaceful,Evento tipo peaceful,-33.4275,-70.74,2025-04-29 01:37:34,Q15_19_14,Av. La Florida
7145,desconocido,Evento tipo desconocido,-33.4275,-70.69999999999999,2025-04-29 01:37:42,Q15_19_15,Costanera Norte
7146,ninja,Evento tipo ninja,-33.4275,-70.69999999999999,2025-04-29 01:37:42,Q15_19_15,Los Dominicos
7147,happy,Evento tipo happy,-33.4275,-70.69999999999999,2025-04-29 01:37:42,Q15_19_15,Quinta Normal
7148,LOL,Evento tipo LOL,-33.4275,-70.69999999999999,2025-04-29 01:37:42,Q15_19_15,Quinta Normal
7149,inlove,Evento tipo inlove,-33.4275,-70.69999999999999,2025-04-29 01:37:42,Q15_19_15,Av. La Florida
7150,zombie,Evento tipo zombie,-33.4275,-70.69999999999999,2025-04-29 01:37:42,Q15_19_15,Costanera Norte
7151,peaceful,Evento tipo peaceful,-33.4275,-70.69999999999999,2025-04-29 01:37:42,Q15_19_15,Los Dominicos
7152,desconocido,Evento tipo desconocido,-33.4275,-70.65999999999998,2025-04-29 01:37:51,Q15_19_16,San Joaquín
7153,happy,Evento tipo happy,-33.4275,-70.65999999999998,2025-04-29 01:37:51,Q15_19_16,Av. La Florida
7154,peaceful,Evento tipo peaceful,-33.4275,-70.65999999999998,2025-04-29 01:37:51,Q15_19_16,Plaza Italia
7155,sunny,Evento tipo sunny,-33.4275,-70.65999999999998,2025-04-29 01:37:51,Q15_19_16,La Cisterna
7156,zombie,Evento tipo zombie,-33.4275,-70.65999999999998,2025-04-29 01:37:51,Q15_19_16,Las Rejas
7157,inlove,Evento tipo inlove,-33.4275,-70.65999999999998,2025-04-29 01:37:51,Q15_19_16,Los Dominicos
7158,desconocido,Evento tipo desconocido,-33.4275,-70.61999999999999,2025-04-29 01:37:59,Q15_19_17,Macul
7159,happy,Evento tipo happy,-33.4275,-70.61999999999999,2025-04-29 01:37:59,Q15_19_17,Lo Barnechea
7160,peaceful,Evento tipo peaceful,-33.4275,-70.61999999999999,2025-04-29 01:37:59,Q15_19_17,Huechuraba
7161,sunny,Evento tipo sunny,-33.4275,-70.61999999999999,2025-04-29 01:37:59,Q15_19_17,Vespucio Sur
7162,LOL,Evento tipo LOL,-33.4275,-70.61999999999999,2025-04-29 01:37:59,Q15_19_17,Huechuraba
7163,zombie,Evento tipo zombie,-33.4275,-70.61999999999999,2025-04-29 01:37:59,Q15_19_17,Maipú
7164,inlove,Evento tipo inlove,-33.4275,-70.61999999999999,2025-04-29 01:37:59,Q15_19_17,Providencia
7165,desconocido,Evento tipo desconocido,-33.4275,-70.57999999999998,2025-04-29 01:38:07,Q15_19_18,Costanera Norte
7166,happy,Evento tipo happy,-33.4275,-70.57999999999998,2025-04-29 01:38:07,Q15_19_18,Grecia Ñuñoa
7167,zombie,Evento tipo zombie,-33.4275,-70.57999999999998,2025-04-29 01:38:07,Q15_19_18,Los Dominicos
7168,peaceful,Evento tipo peaceful,-33.4275,-70.57999999999998,2025-04-29 01:38:07,Q15_19_18,Camino a Melipilla
7169,LOL,Evento tipo LOL,-33.4275,-70.57999999999998,2025-04-29 01:38:07,Q15_19_18,Quinta Normal
7170,cool,Evento tipo cool,-33.4275,-70.57999999999998,2025-04-29 01:38:07,Q15_19_18,Providencia
7171,ninja,Evento tipo ninja,-33.4275,-70.57999999999998,2025-04-29 01:38:07,Q15_19_18,San Miguel
7172,inlove,Evento tipo inlove,-33.4275,-70.57999999999998,2025-04-29 01:38:07,Q15_19_18,Apoquindo Las Condes
7173,sunny,Evento tipo sunny,-33.4275,-70.57999999999998,2025-04-29 01:38:07,Q15_19_18,Costanera Norte
7174,desconocido,Evento tipo desconocido,-33.4275,-70.53999999999999,2025-04-29 01:38:16,Q15_19_19,Puente Alto
7175,happy,Evento tipo happy,-33.4275,-70.53999999999999,2025-04-29 01:38:16,Q15_19_19,Grecia Ñuñoa
7176,peaceful,Evento tipo peaceful,-33.4275,-70.53999999999999,2025-04-29 01:38:16,Q15_19_19,Plaza Italia
7177,zombie,Evento tipo zombie,-33.4275,-70.53999999999999,2025-04-29 01:38:16,Q15_19_19,Pudahuel
7178,LOL,Evento tipo LOL,-33.4275,-70.53999999999999,2025-04-29 01:38:16,Q15_19_19,Ñuñoa Plaza Egaña
7179,desconocido,Evento tipo desconocido,-33.4275,-70.49999999999999,2025-04-29 01:38:24,Q15_19_20,Apoquindo Las Condes
7180,desconocido,Evento tipo desconocido,-33.4275,-70.46,2025-04-29 01:38:32,Q15_19_21,Estación Central
7181,desconocido,Evento tipo desconocido,-33.4275,-70.41999999999999,2025-04-29 01:38:41,Q15_19_22,La Cisterna
7182,desconocido,Evento tipo desconocido,-33.4275,-70.38,2025-04-29 01:38:49,Q15_19_23,Vespucio Sur
7183,desconocido,Evento tipo desconocido,-33.39062500000001,-71.01999999999998,2025-04-29 01:38:57,Q15_20_7,Apoquindo Las Condes
7184,desconocido,Evento tipo desconocido,-33.39062500000001,-70.97999999999999,2025-04-29 01:39:05,Q15_20_8,Pudahuel
7185,desconocido,Evento tipo desconocido,-33.39062500000001,-70.93999999999998,2025-04-29 01:39:14,Q15_20_9,Vespucio Sur
7186,desconocido,Evento tipo desconocido,-33.39062500000001,-70.89999999999999,2025-04-29 01:39:22,Q15_20_10,San Joaquín
7187,desconocido,Evento tipo desconocido,-33.39062500000001,-70.85999999999999,2025-04-29 01:39:30,Q15_20_11,Recoleta
7188,happy,Evento tipo happy,-33.39062500000001,-70.85999999999999,2025-04-29 01:39:30,Q15_20_11,Providencia
7189,LOL,Evento tipo LOL,-33.39062500000001,-70.85999999999999,2025-04-29 01:39:30,Q15_20_11,San Bernardo
7190,desconocido,Evento tipo desconocido,-33.39062500000001,-70.82,2025-04-29 01:39:38,Q15_20_12,Av. La Florida
7191,desconocido,Evento tipo desconocido,-33.39062500000001,-70.77999999999999,2025-04-29 01:39:47,Q15_20_13,Alameda Centro
7192,happy,Evento tipo happy,-33.39062500000001,-70.77999999999999,2025-04-29 01:39:47,Q15_20_13,Autopista Central
7193,inlove,Evento tipo inlove,-33.39062500000001,-70.77999999999999,2025-04-29 01:39:47,Q15_20_13,Lo Barnechea
7194,LOL,Evento tipo LOL,-33.39062500000001,-70.77999999999999,2025-04-29 01:39:47,Q15_20_13,Av. La Florida
7195,desconocido,Evento tipo desconocido,-33.39062500000001,-70.74,2025-04-29 01:39:55,Q15_20_14,Quinta Normal
7196,inlove,Evento tipo inlove,-33.39062500000001,-70.74,2025-04-29 01:39:55,Q15_20_14,Grecia Ñuñoa
7197,happy,Evento tipo happy,-33.39062500000001,-70.74,2025-04-29 01:39:55,Q15_20_14,San Bernardo
7198,ninja,Evento tipo ninja,-33.39062500000001,-70.74,2025-04-29 01:39:55,Q15_20_14,Autopista Central
7199,desconocido,Evento tipo desconocido,-33.39062500000001,-70.69999999999999,2025-04-29 01:40:03,Q15_20_15,Vespucio Norte
7200,happy,Evento tipo happy,-33.39062500000001,-70.69999999999999,2025-04-29 01:40:03,Q15_20_15,San Miguel
7201,LOL,Evento tipo LOL,-33.39062500000001,-70.69999999999999,2025-04-29 01:40:03,Q15_20_15,Costanera Norte
7202,inlove,Evento tipo inlove,-33.39062500000001,-70.69999999999999,2025-04-29 01:40:03,Q15_20_15,Huechuraba
7203,desconocido,Evento tipo desconocido,-33.39062500000001,-70.65999999999998,2025-04-29 01:40:12,Q15_20_16,Ñuñoa Plaza Egaña
7204,happy,Evento tipo happy,-33.39062500000001,-70.65999999999998,2025-04-29 01:40:12,Q15_20_16,Recoleta
7205,ninja,Evento tipo ninja,-33.39062500000001,-70.65999999999998,2025-04-29 01:40:12,Q15_20_16,Plaza Italia
7206,zombie,Evento tipo zombie,-33.39062500000001,-70.65999999999998,2025-04-29 01:40:12,Q15_20_16,Recoleta
7207,sunny,Evento tipo sunny,-33.39062500000001,-70.65999999999998,2025-04-29 01:40:12,Q15_20_16,San Miguel
7208,desconocido,Evento tipo desconocido,-33.39062500000001,-70.61999999999999,2025-04-29 01:40:20,Q15_20_17,Maipú
7209,happy,Evento tipo happy,-33.39062500000001,-70.61999999999999,2025-04-29 01:40:20,Q15_20_17,Recoleta
7210,LOL,Evento tipo LOL,-33.39062500000001,-70.61999999999999,2025-04-29 01:40:20,Q15_20_17,Huechuraba
7211,baby,Evento tipo baby,-33.39062500000001,-70.61999999999999,2025-04-29 01:40:20,Q15_20_17,Recoleta
7212,ninja,Evento tipo ninja,-33.39062500000001,-70.61999999999999,2025-04-29 01:40:20,Q15_20_17,Alameda Centro
7213,desconocido,Evento tipo desconocido,-33.39062500000001,-70.57999999999998,2025-04-29 01:40:28,Q15_20_18,Plaza Italia
7214,happy,Evento tipo happy,-33.39062500000001,-70.57999999999998,2025-04-29 01:40:28,Q15_20_18,Plaza Italia
7215,ninja,Evento tipo ninja,-33.39062500000001,-70.57999999999998,2025-04-29 01:40:28,Q15_20_18,Costanera Norte
7216,LOL,Evento tipo LOL,-33.39062500000001,-70.57999999999998,2025-04-29 01:40:28,Q15_20_18,Grecia Ñuñoa
7217,zombie,Evento tipo zombie,-33.39062500000001,-70.57999999999998,2025-04-29 01:40:28,Q15_20_18,Los Dominicos
7218,sunny,Evento tipo sunny,-33.39062500000001,-70.57999999999998,2025-04-29 01:40:28,Q15_20_18,San Miguel
7219,peaceful,Evento tipo peaceful,-33.39062500000001,-70.57999999999998,2025-04-29 01:40:28,Q15_20_18,Lo Barnechea
7220,inlove,Evento tipo inlove,-33.39062500000001,-70.57999999999998,2025-04-29 01:40:28,Q15_20_18,Grecia Ñuñoa
7221,desconocido,Evento tipo desconocido,-33.39062500000001,-70.53999999999999,2025-04-29 01:40:37,Q15_20_19,Huechuraba
7222,peaceful,Evento tipo peaceful,-33.39062500000001,-70.53999999999999,2025-04-29 01:40:37,Q15_20_19,Ñuñoa Plaza Egaña
7223,LOL,Evento tipo LOL,-33.39062500000001,-70.53999999999999,2025-04-29 01:40:37,Q15_20_19,Maipú
7224,happy,Evento tipo happy,-33.39062500000001,-70.53999999999999,2025-04-29 01:40:37,Q15_20_19,La Cisterna
7225,zombie,Evento tipo zombie,-33.39062500000001,-70.53999999999999,2025-04-29 01:40:37,Q15_20_19,Vespucio Sur
7226,ninja,Evento tipo ninja,-33.39062500000001,-70.53999999999999,2025-04-29 01:40:37,Q15_20_19,Los Dominicos
7227,inlove,Evento tipo inlove,-33.39062500000001,-70.53999999999999,2025-04-29 01:40:37,Q15_20_19,Los Dominicos
7228,desconocido,Evento tipo desconocido,-33.39062500000001,-70.49999999999999,2025-04-29 01:40:45,Q15_20_20,Huechuraba
7229,happy,Evento tipo happy,-33.39062500000001,-70.49999999999999,2025-04-29 01:40:45,Q15_20_20,San Joaquín
7230,peaceful,Evento tipo peaceful,-33.39062500000001,-70.49999999999999,2025-04-29 01:40:45,Q15_20_20,Providencia
7231,sunny,Evento tipo sunny,-33.39062500000001,-70.49999999999999,2025-04-29 01:40:45,Q15_20_20,Av. La Florida
7232,zombie,Evento tipo zombie,-33.39062500000001,-70.49999999999999,2025-04-29 01:40:45,Q15_20_20,Lo Barnechea
7233,ninja,Evento tipo ninja,-33.39062500000001,-70.49999999999999,2025-04-29 01:40:45,Q15_20_20,Alameda Centro
7234,LOL,Evento tipo LOL,-33.39062500000001,-70.49999999999999,2025-04-29 01:40:45,Q15_20_20,Apoquindo Las Condes
7235,desconocido,Evento tipo desconocido,-33.39062500000001,-70.46,2025-04-29 01:40:53,Q15_20_21,San Bernardo
7236,desconocido,Evento tipo desconocido,-33.39062500000001,-70.41999999999999,2025-04-29 01:41:02,Q15_20_22,Maipú
7237,desconocido,Evento tipo desconocido,-33.39062500000001,-70.38,2025-04-29 01:41:10,Q15_20_23,Estación Central
7238,desconocido,Evento tipo desconocido,-33.35375000000001,-71.01999999999998,2025-04-29 01:41:18,Q15_21_7,Lo Prado
7239,desconocido,Evento tipo desconocido,-33.35375000000001,-70.97999999999999,2025-04-29 01:41:26,Q15_21_8,Camino a Melipilla
7240,desconocido,Evento tipo desconocido,-33.35375000000001,-70.93999999999998,2025-04-29 01:41:35,Q15_21_9,Alameda Centro
7241,desconocido,Evento tipo desconocido,-33.35375000000001,-70.89999999999999,2025-04-29 01:41:43,Q15_21_10,Apoquindo Las Condes
7242,desconocido,Evento tipo desconocido,-33.35375000000001,-70.85999999999999,2025-04-29 01:41:51,Q15_21_11,Puente Alto
7243,desconocido,Evento tipo desconocido,-33.35375000000001,-70.82,2025-04-29 01:41:59,Q15_21_12,Lo Prado
7244,desconocido,Evento tipo desconocido,-33.35375000000001,-70.77999999999999,2025-04-29 01:42:08,Q15_21_13,Grecia Ñuñoa
7245,desconocido,Evento tipo desconocido,-33.35375000000001,-70.74,2025-04-29 01:42:16,Q15_21_14,Pudahuel
7246,happy,Evento tipo happy,-33.35375000000001,-70.74,2025-04-29 01:42:16,Q15_21_14,Quinta Normal
7247,peaceful,Evento tipo peaceful,-33.35375000000001,-70.74,2025-04-29 01:42:16,Q15_21_14,Ñuñoa Plaza Egaña
7248,LOL,Evento tipo LOL,-33.35375000000001,-70.74,2025-04-29 01:42:16,Q15_21_14,San Joaquín
7249,inlove,Evento tipo inlove,-33.35375000000001,-70.74,2025-04-29 01:42:16,Q15_21_14,Las Rejas
7250,sunny,Evento tipo sunny,-33.35375000000001,-70.74,2025-04-29 01:42:16,Q15_21_14,Alameda Centro
7251,desconocido,Evento tipo desconocido,-33.35375000000001,-70.69999999999999,2025-04-29 01:42:24,Q15_21_15,Macul
7252,zombie,Evento tipo zombie,-33.35375000000001,-70.69999999999999,2025-04-29 01:42:24,Q15_21_15,Vespucio Sur
7253,happy,Evento tipo happy,-33.35375000000001,-70.69999999999999,2025-04-29 01:42:24,Q15_21_15,Huechuraba
7254,LOL,Evento tipo LOL,-33.35375000000001,-70.69999999999999,2025-04-29 01:42:24,Q15_21_15,La Cisterna
7255,ninja,Evento tipo ninja,-33.35375000000001,-70.69999999999999,2025-04-29 01:42:24,Q15_21_15,Macul
7256,inlove,Evento tipo inlove,-33.35375000000001,-70.69999999999999,2025-04-29 01:42:24,Q15_21_15,Autopista Central
7257,desconocido,Evento tipo desconocido,-33.35375000000001,-70.65999999999998,2025-04-29 01:42:33,Q15_21_16,Quinta Normal
7258,happy,Evento tipo happy,-33.35375000000001,-70.65999999999998,2025-04-29 01:42:33,Q15_21_16,Huechuraba
7259,peaceful,Evento tipo peaceful,-33.35375000000001,-70.65999999999998,2025-04-29 01:42:33,Q15_21_16,Puente Alto
7260,LOL,Evento tipo LOL,-33.35375000000001,-70.65999999999998,2025-04-29 01:42:33,Q15_21_16,Independencia
7261,sunny,Evento tipo sunny,-33.35375000000001,-70.65999999999998,2025-04-29 01:42:33,Q15_21_16,Los Dominicos
7262,desconocido,Evento tipo desconocido,-33.35375000000001,-70.61999999999999,2025-04-29 01:42:41,Q15_21_17,La Cisterna
7263,desconocido,Evento tipo desconocido,-33.35375000000001,-70.57999999999998,2025-04-29 01:42:49,Q15_21_18,Providencia
7264,desconocido,Evento tipo desconocido,-33.35375000000001,-70.53999999999999,2025-04-29 01:42:57,Q15_21_19,Puente Alto
